Company,Location,Industry,Laid_Off_Count,Percentage,Date,Source,Funds_Raised,Stage,Date_Added,Country,List_of_Employees_Laid_Off
Zoox,SF Bay Area,Transportation,120,,4/3/2020 0:00,https://www.theverge.com/2020/4/6/21210000/zoox-layoff-coronavirus-self-driving-car-safety-drivers,955,Series B,4/7/2020 0:03,United States,Unknown
Traveloka,Jakarta,Travel,100,0.1,4/3/2020 0:00,https://asia.nikkei.com/Business/Startups/Coronavirus-drives-Indonesia-s-Traveloka-to-lay-off-staff,,Unknown,4/7/2020 14:51,Indonesia,Unknown
Arrive Logistics,Austin,Logistics,75,0.07,4/3/2020 0:00,https://www.freightwaves.com/news/citing-coronavirus-arrive-logistics-cuts-10-of-workforce,35,Series B,4/5/2020 4:41,United States,Unknown
Salsify,Boston,Retail,60,0.13,4/3/2020 0:00,https://www.americaninno.com/boston/inno-news-boston/salsify-lays-off-60-cuts-executive-pay-amid-coronavirus-driven-uncertainty/,97,Series D,4/4/2020 2:02,United States,Unknown
Jetty,New York City,Finance,35,0.4,4/3/2020 0:00,https://layoffs.fyi/2020/04/17/jetty-laid-off-40-of-staff-after-pausing-sales-of-new-insurance-policies/,40,Series B,4/6/2020 21:21,United States,Unknown
D2iQ,SF Bay Area,Infrastructure,34,0.13,4/3/2020 0:00,https://www.businessinsider.com/d2iq-mesosphere-layoffs-34-coronavirus-crisis-2020-4,247,Series D,4/22/2020 23:02,United States,Unknown
Bustle Digital Group,New York City,Media,24,0.08,4/3/2020 0:00,https://digiday.com/media/bustle-digital-group-g-o-media-announce-layoffs-and-cost-saving-measures/,80,Series E,4/3/2020 21:51,United States,Unknown
Bustle Digital Group,New York City,Media,19,,4/3/2020 0:00,https://www.adweek.com/media/bdg-input-mic-layoffs/,80,Series E,9/21/2022 4:06,United States,Unknown
Opencare,Toronto,Healthcare,18,0.25,4/3/2020 0:00,https://betakit.com/opencare-lays-off-one-quarter-of-staff-as-it-prepares-to-weather-the-storm-of-covid-19/,24,Series A,4/4/2020 4:32,Canada,Unknown
Anagram,Los Angeles,Healthcare,17,,4/3/2020 0:00,https://www.statnews.com/2020/04/07/coronavirus-related-layoffs-hit-health-tech-startups/,14,Series A,4/5/2020 5:21,United States,Unknown
G/O Media Group,New York City,Media,14,0.05,4/3/2020 0:00,https://digiday.com/media/bustle-digital-group-g-o-media-announce-layoffs-and-cost-saving-measures/,,Unknown,4/8/2020 4:48,United States,Unknown
DSCO,Salt Lake City,Retail,12,,4/3/2020 0:00,https://www.linkedin.com/posts/claytonperkins_recommendationsoverresumes-c19-activity-6651856309597675520-BGA9/,4,Series A,4/7/2020 0:36,United States,Unknown
Tripbam,Dallas,Travel,10,0.25,4/3/2020 0:00,https://www.bizjournals.com/dallas/news/2020/04/03/more-travel-tech-companies-reduce-salaries-cut.html,,Unknown,4/4/2020 4:37,United States,Unknown
Avantage Entertainment,Minneapolis,Media,5,0.2,4/3/2020 0:00,https://www.bizjournals.com/twincities/news/2020/04/03/minnesota-tech-firms-used-to-growth-slam-on-hiring.html,,Unknown,4/4/2020 4:45,United States,Unknown
Alegion,Austin,Data,,,4/3/2020 0:00,LinkedIn,16,Series A,4/9/2020 5:39,United States,Unknown
AllyO,SF Bay Area,HR,,,4/3/2020 0:00,LinkedIn,64,Series B,4/14/2020 22:23,United States,Unknown
Mews,Prague,Travel,,,4/3/2020 0:00,LinkedIn,41,Series B,4/7/2020 15:03,Czech Republic,Unknown
PeopleGrove,SF Bay Area,HR,,,4/3/2020 0:00,LinkedIn,7,Series A,4/7/2020 14:26,United States,Unknown
The Muse,New York City,Recruiting,,,4/3/2020 0:00,LinkedIn,28,Series B,4/7/2020 14:42,United States,Unknown
The Wing,New York City,Real Estate,,0.5,4/3/2020 0:00,https://www.fastcompany.com/90486179/the-wing-announces-mass-layoffs-over-zoom-after-covid-19-causes-revenue-to-dry-up-overnight,117,Series C,4/4/2020 2:17,United States,Unknown
MindBody,San Luis Obispo,Fitness,700,0.35,4/2/2020 0:00,https://www.sanluisobispo.com/news/business/article241730706.html,114,IPO,4/2/2020 22:47,United States,Unknown
Katerra,SF Bay Area,Construction,240,0.03,4/2/2020 0:00,https://www.constructiondive.com/news/katerra-ceos-salary-cut-to-0-amid-layoffs-operation-shutdowns/575460/,1200,Series D,4/4/2020 16:11,United States,Unknown
Ritual,Toronto,Food,196,0.54,4/2/2020 0:00,https://layoffs.fyi/2020/04/02/ritual-lays-off-196-employees-due-to-covid-19-impact-on-restaurants/,112,Series C,4/2/2020 17:07,Canada,Unknown
ClassPass,New York City,Fitness,154,0.22,4/2/2020 0:00,https://layoffs.fyi/2020/04/03/classpass-laid-off-or-furloughed-half-its-staff/,549,Series E,4/2/2020 22:29,United States,Unknown
eGym,Munich,Fitness,100,0.25,4/2/2020 0:00,https://www.tz.de/muenchen/stadt/muenchen-ort29098/corona-muenchen-kuendigung-video-videocall-start-up-mitarbeiter-erklaerung-firma-13637702.html,109,Series D,4/20/2020 14:43,Germany,Unknown
Voi,Stockholm,Transportation,100,,4/2/2020 0:00,https://www.businessinsider.com/scooter-startup-voi-layoffs-furloughs-staff-covid-19-2020-4,167,Series B,4/2/2020 22:49,Sweden,Unknown
Industrious,New York City,Real Estate,90,0.2,4/2/2020 0:00,https://commercialobserver.com/2020/04/industrious-cuts-a-third-of-its-workforce/,222,Series D,4/3/2020 14:21,United States,Unknown
1stdibs,New York City,Retail,70,0.17,4/2/2020 0:00,https://twitter.com/eringriffith/status/1246147841350762497,253,Series D,4/8/2020 5:51,United States,Unknown
ThirdLove,SF Bay Area,Retail,65,0.3,4/2/2020 0:00,https://www.businessinsider.com/victorias-secret-challenger-thirdlove-sees-layoffs-due-to-coronavirus-2020-4,68,Series B,4/2/2020 22:24,United States,Unknown
Latch,New York City,Security,60,,4/2/2020 0:00,LinkedIn,152,Series B,4/4/2020 4:54,United States,Unknown
The Predictive Index,Boston,HR,59,0.25,4/2/2020 0:00,https://layoffs.fyi/2020/04/06/the-predictive-index-lays-off-59-employees,65,Acquired,4/3/2020 21:49,United States,Unknown
Shuttl,New Delhi,Transportation,40,,4/2/2020 0:00,https://inc42.com/buzz/startupsvscovid19-startups-choose-layoffs-to-keep-businesses-running/,122,Series C,4/10/2020 5:00,India,Unknown
Jobcase,Boston,Recruiting,39,0.2,4/2/2020 0:00,LinkedIn,118,Private Equity,4/2/2020 17:11,United States,Unknown
Copper,SF Bay Area,Marketing,35,,4/2/2020 0:00,LinkedIn,102,Series C,4/7/2020 0:53,United States,Unknown
Dynamic Signal,SF Bay Area,HR,35,0.19,4/2/2020 0:00,LinkedIn,114,Series E,4/10/2020 4:21,United States,Unknown
FiscalNote,Washington D.C.,Media,30,,4/2/2020 0:00,https://www.adweek.com/digital/dozens-fired-at-cq-roll-publication-known-for-reporting-inside-washington/,50,Series D,4/15/2020 17:39,United States,Unknown
Sauce Labs,SF Bay Area,Infrastructure,30,0.15,4/2/2020 0:00,LinkedIn,151,Unknown,4/14/2020 21:56,United States,Unknown
Humu,SF Bay Area,HR,26,,4/2/2020 0:00,https://www.bloomberg.com/news/articles/2020-04-02/humu-a-startup-run-by-former-google-hr-boss-cuts-jobs,40,Series B,4/3/2020 15:02,United States,Unknown
TripleLift,New York City,Marketing,23,0.07,4/2/2020 0:00,https://www.adweek.com/programmatic/triplelift-confirms-staff-salary-cuts-amid-wave-of-industry-austerity/,16,Series B,4/10/2020 21:09,United States,Unknown
Coding Dojo,Seattle,Education,7,0.07,4/2/2020 0:00,https://www.geekwire.com/2020/engineering-bootcamp-coding-dojo-cuts-jobs-launches-volunteer-program-help-small-businesses/,2,Unknown,4/12/2020 21:17,United States,Unknown
Instamojo,Bengaluru,Finance,6,0.06,4/2/2020 0:00,https://www.business-standard.com/article/companies/covid-19-crisis-consumer-internet-start-ups-brace-for-salary-cuts-layoffs-120040101707_1.html,8,Unknown,4/12/2020 5:58,India,Unknown
Synergysuite,Salt Lake City,Food,5,0.07,4/2/2020 0:00,https://www.linkedin.com/feed/update/urn:li:activity:6651167936918753280?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6651167936918753280%2C6651190820756172801%29,6,Series A,4/3/2020 13:29,United States,Unknown
Atlanta Tech Village,Atlanta,Real Estate,,0.5,4/2/2020 0:00,https://www.bizjournals.com/atlanta/news/2020/04/02/atlanta-tech-village-lays-off-half-of-its-staff.html,,Unknown,4/4/2020 4:28,United States,Unknown
Capillary,Bengaluru,Retail,,,4/2/2020 0:00,https://inc42.com/buzz/startupsvscovid19-startups-choose-layoffs-to-keep-businesses-running/,102,Private Equity,4/12/2020 6:00,India,Unknown
Modsy,SF Bay Area,Retail,,,4/2/2020 0:00,https://techcrunch.com/2020/04/02/modsy-confirms-layoffs-10-months-after-announcing-its-37m-series-c/,70,Series C,4/2/2020 22:05,United States,Unknown
The Modist,Dubai,Retail,,1,4/2/2020 0:00,https://www.menabytes.com/the-modist-shuts-down/,,Unknown,4/5/2020 23:25,United Arab Emirates,Unknown
Wonder,New York City,Other,,,4/2/2020 0:00,https://layoffs.fyi/list/wonder/,,Unknown,4/23/2020 15:38,United States,Unknown
Booksy,SF Bay Area,Consumer,200,,4/1/2020 0:00,LinkedIn,48,Series B,4/7/2020 14:32,United States,Unknown
Flymya,Yangon,Travel,200,0.33,4/1/2020 0:00,https://www.techinasia.com/myanmar-travel-startup-lays-staff-bookings-drop,,Unknown,5/6/2020 3:47,Myanmar,Unknown
PatientPop,Los Angeles,Healthcare,100,0.2,4/1/2020 0:00,LinkedIn,75,Series B,4/1/2020 21:43,United States,Unknown
Showpad,Chicago,Marketing,52,0.12,4/1/2020 0:00,https://www.americaninno.com/chicago/inno-news-chicago/showpad-lays-off-52-employees-globally-18-in-chicago/,159,Series D,4/1/2020 21:33,United States,Unknown
Highsnobiety,Berlin,Media,51,0.25,4/1/2020 0:00,https://digiday.com/media/highsnobiety-closes-commerce-cuts-25-of-staff/,8.5,Series A,4/8/2020 4:49,Germany,Unknown
Earnin,SF Bay Area,Finance,50,0.2,4/1/2020 0:00,LinkedIn,190,Series C,4/3/2020 13:56,United States,Unknown
Wonolo,SF Bay Area,Recruiting,46,0.13,4/1/2020 0:00,https://www.bizjournals.com/sanfrancisco/news/2020/04/01/wonolo-cuts-workforce-amid-covid-19-outbreak.html,52,Series C,3/28/2020 20:52,United States,Unknown
Acko,Mumbai,Finance,45,0.09,4/1/2020 0:00,https://entrackr.com/2020/04/exclusive-acko-insurance-layoff/,143,Unknown,4/8/2020 5:56,India,Unknown
Moovel,Portland,Transportation,28,0.37,4/1/2020 0:00,https://www.oregonlive.com/silicon-forest/2020/04/transit-tech-company-moovel-says-second-round-of-portland-layoffs-will-reduce-staff-nearly-40.html,,Unknown,4/2/2020 22:08,United States,Unknown
Aqua Security,Tel Aviv,Security,24,0.09,4/1/2020 0:00,https://www.bizjournals.com/boston/news/2020/04/02/cybersecurity-company-lays-off-workers-via-zoom.html,100,Series C,4/4/2020 2:15,Israel,Unknown
Crayon,Boston,Marketing,20,0.2,4/1/2020 0:00,LinkedIn,16,Series A,4/7/2020 13:57,United States,Unknown
Pana,Denver,Travel,18,,4/1/2020 0:00,https://businessden.com/2020/04/01/business-travel-startup-pana-cuts-18-employees/,11,Series A,4/2/2020 4:00,United States,Unknown
Sensibill,Toronto,Finance,17,0.2,4/1/2020 0:00,https://betakit.com/following-layoffs-sensibill-secures-5-million-in-debt-financing/,50,Series B,5/22/2020 23:39,Canada,Unknown
Usermind,Seattle,Marketing,15,0.25,4/1/2020 0:00,https://www.geekwire.com/2020/seattle-marketing-software-startup-usermind-lays-off-15-employees/,46,Series C,4/2/2020 4:01,United States,Unknown
Incredible Health,SF Bay Area,Healthcare,9,0.4,4/1/2020 0:00,https://www.statnews.com/2020/04/07/coronavirus-related-layoffs-hit-health-tech-startups/,15,Series A,4/7/2020 14:18,United States,Unknown
Currency,Los Angeles,Finance,,,4/1/2020 0:00,LinkedIn,,Unknown,4/5/2020 22:25,United States,Unknown
GOAT Group,Los Angeles,Retail,,,4/1/2020 0:00,LinkedIn,197,Series D,4/7/2020 5:08,United States,Unknown
Le Tote,SF Bay Area,Retail,,0.5,4/1/2020 0:00,https://footwearnews.com/2020/business/retail/lord-taylor-mass-layoffs-president-resigns-out-of-business-1202961340/,62,Series C,4/6/2020 14:53,United States,Unknown
Levelset,New Orleans,Construction,,,4/1/2020 0:00,LinkedIn,46,Series C,4/9/2020 5:41,United States,Unknown
Pebblepost,New York City,Marketing,,0.6,4/1/2020 0:00,LinkedIn,81,Series C,4/6/2020 23:18,United States,Unknown
WhyHotel,Washington D.C.,Travel,,0.5,4/1/2020 0:00,https://technical.ly/dc/2020/04/02/whyhotel-layoffs-operational-changes-hospitality-covid19-coronavirus/,33,Series B,4/4/2020 4:32,United States,Unknown
KeepTruckin,SF Bay Area,Logistics,349,0.18,3/31/2020 0:00,https://layoffs.fyi/2020/03/31/keeptruckin-lays-off-another-149-employees-one-month-after-previous-layoff/,227,Series D,4/1/2020 4:11,United States,Unknown
AdRoll,Salt Lake City,Marketing,210,0.3,3/31/2020 0:00,https://www.adexchanger.com/online-advertising/nextroll-lays-off-30-institutes-20-paycuts/,89,Series C,4/1/2020 5:33,United States,Unknown
Rover,Seattle,Consumer,194,0.41,3/31/2020 0:00,https://www.geekwire.com/2020/pet-care-startup-rover-lays-off-41-workforce-194-employees-due-covid-19-impact/,310,Series G,3/31/2020 20:59,United States,Unknown
Turo,SF Bay Area,Transportation,108,0.3,3/31/2020 0:00,https://layoffs.fyi/2020/04/21/turo-laid-off-108-employees/,467,Series E,4/1/2020 5:44,United States,Unknown
uShip,Austin,Logistics,65,0.37,3/31/2020 0:00,https://www.bizjournals.com/austin/news/2020/03/31/austin-layoffs-rounded-up-incredibly-talented.html,69,Series D,4/1/2020 0:51,United States,Unknown
SkySlope,Sacramento,Real Estate,50,0.25,3/31/2020 0:00,https://www.bizjournals.com/sacramento/news/2020/04/03/skyslope-said-to-cut-sacramento-staff-as-housing.html,,Acquired,5/14/2020 0:15,United States,Unknown
Siteimprove,Minneapolis,Marketing,40,,3/31/2020 0:00,https://www.bizjournals.com/twincities/news/2020/04/03/minnesota-tech-firms-used-to-growth-slam-on-hiring.html,55,Unknown,4/4/2020 4:44,United States,Unknown
AngelList,SF Bay Area,Recruiting,20,,3/31/2020 0:00,https://techcrunch.com/2020/04/06/angellist-lays-off-a-number-of-staff-and-cuts-executive-salaries/,26,Series B,4/6/2020 15:00,United States,Unknown
Zenoti,Seattle,Fitness,17,0.04,3/31/2020 0:00,https://www.geekwire.com/2020/spa-salon-software-startup-zenoti-makes-small-layoff-beauty-industry-faces-covid-19-upheaval/,91,Series C,3/31/2020 21:10,United States,Unknown
DialSource,Sacramento,Marketing,5,0.14,3/31/2020 0:00,Company executive,26,Series B,4/7/2020 17:25,United States,Unknown
Adara,SF Bay Area,Travel,,,3/31/2020 0:00,https://www.linkedin.com/posts/hongchengmi_grateful-activity-6650855887563030528-O3sC,67,Series C,4/6/2020 23:13,United States,Unknown
Claravine,Salt Lake City,Marketing,,,3/31/2020 0:00,LinkedIn,4,Seed,4/7/2020 15:11,United States,Unknown
Domio,New York City,Travel,,0.3,3/31/2020 0:00,LinkedIn,116,Series B,4/7/2020 14:38,United States,Unknown
Kazoo,Austin,HR,,0.35,3/31/2020 0:00,https://www.americaninno.com/austin/inno-news/austin-hr-platform-company-kazoo-lays-off-35-of-its-workforce/,8,Series A,4/1/2020 0:50,United States,Unknown
Snap Finance,Salt Lake City,Finance,,,3/31/2020 0:00,LinkedIn,,Unknown,4/1/2020 21:37,United States,Unknown
Zerto,Boston,Infrastructure,,,3/31/2020 0:00,https://blocksandfiles.com/2020/03/31/zerto-makes-layoffs-to-survive-pandemic-economic-storm/,130,Series E,4/1/2020 0:52,United States,Unknown
Thumbtack,SF Bay Area,Consumer,250,0.3,3/30/2020 0:00,https://layoffs.fyi/2020/04/06/thumbtack-laid-off-250-employees/,423,Series F,3/30/2020 21:20,United States,Unknown
RigUp,Austin,Energy,120,0.25,3/30/2020 0:00,https://www.americaninno.com/austin/inno-news/austin-tech-unicorn-rigup-sheds-100-plus-jobs/,423,Series D,3/31/2020 21:00,United States,Unknown
FabHotels,New Delhi,Travel,80,0.2,3/30/2020 0:00,https://entrackr.com/2020/04/exclusive-fabhotels-lays-off-80-employees-slashes-salary/,48,Series B,4/10/2020 5:04,India,Unknown
Hibob,Tel Aviv,HR,70,0.3,3/30/2020 0:00,https://www.teamblind.com/post/Hibob-layoffs---70-ppl-org-wide-5BmyRsoZ,45,Series A,3/31/2020 3:54,Israel,Unknown
PeerStreet,Los Angeles,Finance,51,0.3,3/30/2020 0:00,https://layoffs.fyi/2020/03/31/breaking-la-based-peerstreet-lays-off-50-employees/,110,Series C,3/31/2020 21:41,United States,Unknown
Maven,Seattle,Media,31,0.09,3/30/2020 0:00,https://www.businesswire.com/news/home/20200330005734/en/Maven-Announces-Broad-Cost-Containment-Initiative-Including-9,77,IPO,4/8/2020 4:50,United States,Unknown
Blume Global,SF Bay Area,Logistics,30,0.1,3/30/2020 0:00,LinkedIn,,Unknown,4/1/2020 5:29,United States,Unknown
Catalant,Boston,Other,30,,3/30/2020 0:00,https://www.americaninno.com/boston/inno-news-boston/catalant-technologies-cuts-workforce-amid-coronavirus-uncertainty/,110,Series E,3/31/2020 21:09,United States,Unknown
Starship Technologies,Tallin,Transportation,30,,3/30/2020 0:00,https://digi.geenius.ee/rubriik/uudis/karmid-numbrid-robotkullerite-tootja-starshipi-pohiari-kukkus-sisuliselt-kokku/,82,Series A,4/8/2020 4:33,Estonia,Unknown
Loftsmart,New York City,Real Estate,25,0.75,3/30/2020 0:00,https://www.linkedin.com/posts/swbernstein_founder-operator-and-investor-friends-activity-6647864445718585344-4i-K,18,Series A,4/6/2020 14:35,United States,Unknown
Caliva,SF Bay Area,Retail,20,,3/30/2020 0:00,https://www.businessinsider.com/cannabis-startup-caliva-laid-off-20-corporate-employees-2020-5,75,Series A,5/29/2020 22:37,United States,Unknown
Iris Nova,New York City,Food,9,0.5,3/30/2020 0:00,https://www.businessinsider.com/coca-cola-backed-startup-iris-nova-layoffs-due-to-coronavirus-2020-3,15,Seed,4/1/2020 0:45,United States,Unknown
Cuyana,SF Bay Area,Retail,,,3/30/2020 0:00,https://www.instagram.com/p/B-YJi1UJVoC/,31,Series C,4/10/2020 22:15,United States,Unknown
ZipRecruiter,Los Angeles,Recruiting,400,0.39,3/29/2020 0:00,https://www.wsj.com/articles/ziprecruiter-downsizes-as-employers-scale-back-hiring-11585498957,219,Series B,3/29/2020 22:32,United States,Unknown
Amplero,Seattle,Marketing,17,1,3/29/2020 0:00,https://www.geekwire.com/2020/canary-coal-mine-seattle-marketing-tech-startup-amplero-shuts-lays-off-17-employees/,25,Series B,4/1/2020 0:44,United States,Unknown
Polarr,SF Bay Area,Consumer,10,,3/29/2020 0:00,https://medium.com/@derekzhyan/drawing-a-blank-18068b4aff1d,13,Series A,4/8/2020 5:53,United States,Unknown
TravelTriangle,Gurugram,Travel,250,0.5,3/28/2020 0:00,https://entrackr.com/2020/03/exclusive-traveltriangle-lays-off-250-employees-covid-crisis/,47,Series D,4/1/2020 0:58,India,Unknown
WeWork,New York City,Real Estate,250,,3/28/2020 0:00,https://www.reuters.com/article/wework-layoffs/wework-cuts-about-250-more-jobs-to-reduce-costs-source-idUSL4N2BL0DJ,2250,Series H,3/29/2020 22:30,United States,Unknown
Rent the Runway,New York City,Retail,,,3/28/2020 0:00,https://www.theverge.com/2020/3/28/21198042/rent-the-runway-lays-off-all-retail-employees-due-to-coronavirus-uncertainty,541,Series F,3/29/2020 22:31,United States,Unknown
OneWeb,London,Aerospace,451,0.85,3/27/2020 0:00,https://spacenews.com/oneweb-files-for-chapter-11-bankruptcy/,3000,Unknown,3/28/2020 20:52,United Kingdom,Unknown
Bird,Los Angeles,Transportation,406,0.3,3/27/2020 0:00,https://layoffs.fyi/2020/03/30/bird-lays-off-over-400-employees,623,Series D,3/28/2020 20:52,United States,Unknown
HOOQ,Singapore,Consumer,250,1,3/27/2020 0:00,https://techcrunch.com/2020/03/27/streaming-service-hooq-files-for-liquidation/,95,Unknown,4/18/2020 13:33,Singapore,Unknown
Everlane,SF Bay Area,Retail,227,,3/27/2020 0:00,https://www.vice.com/en_ca/article/akw9ej/everlane-reassures-workers-then-lays-off-and-furloughs-hundreds,18,Unknown,3/29/2020 22:31,United States,Unknown
DataRobot,Boston,Data,200,,3/27/2020 0:00,https://www.americaninno.com/boston/inno-news-boston/datarobot-cuts-workforce-as-coronavirus-roils-the-startup-economy/,430,Series E,3/28/2020 20:52,United States,Unknown
Restaurant365,Los Angeles,Food,175,,3/27/2020 0:00,https://news.crunchbase.com/news/restaurant365-confirms-coronavirus-related-layoffs/,127,Series C,3/28/2020 20:52,United States,Unknown
Blueground,New York City,Real Estate,130,0.25,3/27/2020 0:00,https://layoffs.fyi/2020/04/08/blueground-laid-off-130-employees/,77,Series B,3/30/2020 14:19,United States,Unknown
Knotel,New York City,Real Estate,127,0.3,3/27/2020 0:00,https://commercialobserver.com/2020/03/knotel-cuts-half-of-its-staff-amid-coronavirus-pandemic/,560,Series C,3/28/2020 20:52,United States,Unknown
Getaround,SF Bay Area,Transportation,100,0.25,3/27/2020 0:00,https://www.bizjournals.com/sanfrancisco/news/2020/03/27/getaround-issues-another-layoff-round-as-it-seeks.html,403,Series D,3/29/2020 22:30,United States,Unknown
Zipcar,Boston,Transportation,100,0.2,3/27/2020 0:00,https://layoffs.fyi/2020/04/03/zipcar-laid-off-20-of-staff-amid-widescale-travel-disruption,107,Acquired,3/28/2020 20:52,United States,Unknown
